Iter: 1, Loss: 1.0041, GradNorm: 1.06, IterationTime: 1.869
Iter: 2, Loss: 1.0006, GradNorm: 1.09, IterationTime: 0.461
Iter: 3, Loss: 1.0010, GradNorm: 1.04, IterationTime: 0.462
Iter: 4, Loss: 1.0035, GradNorm: 0.93, IterationTime: 0.462
Iter: 5, Loss: 1.0044, GradNorm: 0.81, IterationTime: 0.458
Iter: 6, Loss: 1.0015, GradNorm: 0.72, IterationTime: 0.458
Iter: 7, Loss: 0.9921, GradNorm: 0.62, IterationTime: 0.461
Iter: 8, Loss: 0.9954, GradNorm: 0.60, IterationTime: 0.462
Iter: 9, Loss: 1.0037, GradNorm: 0.60, IterationTime: 0.465
Iter: 10, Loss: 0.9962, GradNorm: 0.58, IterationTime: 0.461
Iter: 11, Loss: 1.0118, GradNorm: 0.54, IterationTime: 0.461
Iter: 12, Loss: 1.0027, GradNorm: 0.50, IterationTime: 0.460
Iter: 13, Loss: 1.0013, GradNorm: 0.47, IterationTime: 0.460
Iter: 14, Loss: 1.0004, GradNorm: 0.44, IterationTime: 0.461
Iter: 15, Loss: 1.0024, GradNorm: 0.43, IterationTime: 0.458
Iter: 16, Loss: 1.0020, GradNorm: 0.41, IterationTime: 0.458
Iter: 17, Loss: 0.9969, GradNorm: 0.39, IterationTime: 0.459
Iter: 18, Loss: 1.0094, GradNorm: 0.38, IterationTime: 0.462
Iter: 19, Loss: 0.9894, GradNorm: 0.38, IterationTime: 0.460
Iter: 20, Loss: 0.9874, GradNorm: 0.37, IterationTime: 0.461
Iter: 21, Loss: 0.9949, GradNorm: 0.37, IterationTime: 0.460
Iter: 22, Loss: 1.0035, GradNorm: 0.39, IterationTime: 0.460
Iter: 23, Loss: 1.0015, GradNorm: 0.39, IterationTime: 0.460
Iter: 24, Loss: 0.9940, GradNorm: 0.40, IterationTime: 0.461
Iter: 25, Loss: 1.0050, GradNorm: 0.43, IterationTime: 0.459
Iter: 26, Loss: 1.0391, GradNorm: 0.45, IterationTime: 0.458
Iter: 27, Loss: 1.0164, GradNorm: 0.42, IterationTime: 0.459
Iter: 28, Loss: 0.9941, GradNorm: 0.36, IterationTime: 0.459
Iter: 29, Loss: 0.9913, GradNorm: 0.35, IterationTime: 0.460
Iter: 30, Loss: 0.9917, GradNorm: 0.29, IterationTime: 0.461
Iter: 31, Loss: 1.0052, GradNorm: 0.32, IterationTime: 0.461
Iter: 32, Loss: 1.0055, GradNorm: 0.31, IterationTime: 0.461
Iter: 33, Loss: 1.0067, GradNorm: 0.30, IterationTime: 0.461
