0, 0.5010, 2.008
1, 0.4928, 0.427
2, 0.4987, 0.458
3, 0.4924, 0.444
4, 0.5051, 0.430
5, 0.4860, 0.439
6, 0.4844, 0.472
7, 0.5055, 0.440
8, 0.4978, 0.436
9, 0.5012, 0.424
10, 0.4973, 0.431
11, 0.4870, 0.464
12, 0.4864, 0.441
13, 0.4933, 0.462
14, 0.4895, 0.441
15, 0.5035, 0.441
16, 0.4881, 0.438
17, 0.4825, 0.420
18, 0.4813, 0.419
19, 0.4855, 0.420
20, 0.5012, 0.421
21, 0.5132, 0.466
22, 0.5023, 0.439
23, 0.4768, 0.441
24, 0.4876, 0.433
25, 0.4967, 0.475
26, 0.4960, 0.459
27, 0.4900, 0.459
28, 0.4939, 0.497
29, 0.5110, 0.457
30, 0.4916, 0.450
31, 0.4970, 0.453
32, 0.4990, 0.460
33, 0.4892, 0.553
34, 0.4975, 0.444
35, 0.4888, 0.439
36, 0.4888, 0.430
37, 0.4924, 0.430
38, 0.5029, 0.436
39, 0.4899, 0.433
40, 0.4889, 0.437
41, 0.5044, 0.451
42, 0.5067, 0.441
43, 0.4969, 0.450
44, 0.4929, 0.440
45, 0.4944, 0.451
46, 0.5168, 0.454
47, 0.4959, 0.436
48, 0.4822, 0.468
49, 0.4902, 0.457
50, 0.4995, 0.442
51, 0.4803, 0.442
52, 0.4880, 0.442
53, 0.4918, 0.429
54, 0.4818, 0.435
55, 0.4932, 0.432
56, 0.4950, 0.430
57, 0.4886, 0.426
58, 0.4906, 0.425
59, 0.4967, 0.438
60, 0.4934, 0.452
61, 0.4907, 0.449
62, 0.4861, 0.438
63, 0.4912, 0.430
64, 0.4934, 0.421
65, 0.4932, 0.443
66, 0.4842, 0.440
67, 0.4943, 0.460
68, 0.4886, 0.433
69, 0.5031, 0.420
70, 0.4978, 0.433
71, 0.4979, 0.446
72, 0.5035, 0.438
73, 0.5011, 0.433
74, 0.4932, 0.436
75, 0.4960, 0.449
76, 0.4854, 0.439
77, 0.4965, 0.451
78, 0.4990, 0.436
79, 0.4963, 0.439
80, 0.4864, 0.433
81, 0.4950, 0.438
82, 0.4909, 0.447
83, 0.4976, 0.445
84, 0.4990, 0.434
85, 0.4896, 0.427
86, 0.4886, 0.488
87, 0.4823, 0.438
88, 0.4973, 0.420
89, 0.4855, 0.429
90, 0.4982, 0.438
91, 0.4973, 0.434
92, 0.5008, 0.430
93, 0.4810, 0.420
94, 0.5001, 0.431
95, 0.4931, 0.432
96, 0.4994, 0.424
97, 0.4875, 0.432
98, 0.5040, 0.439
99, 0.5044, 0.438
100, 0.4813, 0.433
101, 0.4844, 0.432
102, 0.4831, 0.440
103, 0.4934, 0.425
104, 0.4870, 0.420
105, 0.5037, 0.421
106, 0.4957, 0.421
107, 0.4823, 0.421
108, 0.4740, 0.425
109, 0.4970, 0.423
110, 0.5009, 0.434
111, 0.4909, 0.432
112, 0.4928, 0.425
113, 0.4873, 0.430
114, 0.4937, 0.431
115, 0.4769, 0.426
116, 0.4751, 0.436
117, 0.4873, 0.422
118, 0.4798, 0.432
119, 0.5028, 0.434
120, 0.4908, 0.426
121, 0.4833, 0.429
122, 0.5011, 0.442
123, 0.4754, 0.426
124, 0.4924, 0.426
125, 0.4883, 0.424
126, 0.4924, 0.431
127, 0.4931, 0.451
128, 0.4893, 0.425
129, 0.4720, 0.454
130, 0.4787, 0.434
131, 0.4782, 0.439
132, 0.4853, 0.429
133, 0.4790, 0.423
134, 0.4820, 0.425
135, 0.4816, 0.420
136, 0.4924, 0.424
137, 0.5032, 0.438
138, 0.4992, 0.435
139, 0.4877, 0.421
140, 0.4770, 0.421
141, 0.4789, 0.424
142, 0.4903, 0.425
143, 0.4944, 0.435
144, 0.4985, 0.432
145, 0.5013, 0.439
146, 0.4960, 0.433
147, 0.4976, 0.422
148, 0.5021, 0.421
149, 0.5024, 0.427
150, 0.5062, 0.431
151, 0.5092, 0.440
152, 0.4847, 0.421
153, 0.5010, 0.439
154, 0.5100, 0.437
155, 0.4928, 0.425
156, 0.5020, 0.429
157, 0.4863, 0.430
158, 0.4800, 0.437
159, 0.5110, 0.436
160, 0.4911, 0.426
161, 0.4912, 0.430
162, 0.4981, 0.435
163, 0.4796, 0.428
164, 0.4920, 0.422
165, 0.4921, 0.423
166, 0.5032, 0.430
167, 0.5001, 0.442
168, 0.4835, 0.423
169, 0.4773, 0.430
170, 0.4805, 0.438
171, 0.5051, 0.433
172, 0.4972, 0.441
173, 0.4986, 0.428
174, 0.4741, 0.429
175, 0.5080, 0.427
176, 0.4910, 0.429
177, 0.4978, 0.427
178, 0.4821, 0.427
179, 0.4888, 0.451
180, 0.4868, 0.426
181, 0.4902, 0.424
182, 0.4735, 0.423
183, 0.4944, 0.430
184, 0.4874, 0.425
185, 0.4975, 0.426
186, 0.4922, 0.425
187, 0.4803, 0.425
188, 0.5006, 0.424
189, 0.4894, 0.423
190, 0.4937, 0.436
191, 0.4852, 0.437
192, 0.5064, 0.425
193, 0.4996, 0.427
194, 0.4950, 0.479
195, 0.4927, 0.452
196, 0.4876, 0.480
197, 0.4930, 0.477
198, 0.4830, 0.476
199, 0.4947, 0.469
200, 0.4890, 0.470
201, 0.5114, 0.441
202, 0.5260, 0.423
203, 0.5046, 0.428
204, 0.5100, 0.424
205, 0.4831, 0.462
206, 0.5167, 0.430
207, 0.4921, 0.420
208, 0.4960, 0.424
209, 0.4943, 0.428
210, 0.4797, 0.424
211, 0.4890, 0.433
212, 0.4881, 0.440
213, 0.4825, 0.449
214, 0.4664, 0.443
215, 0.4949, 0.447
216, 0.4869, 0.460
217, 0.4778, 0.457
218, 0.4991, 0.455
219, 0.4924, 0.455
220, 0.4886, 0.455
221, 0.4899, 0.462
222, 0.4954, 0.488
223, 0.4840, 0.445
224, 0.4900, 0.425
225, 0.4981, 0.430
226, 0.4901, 0.430
227, 0.4967, 0.427
228, 0.5015, 0.426
229, 0.4743, 0.424
230, 0.4919, 0.418
231, 0.4745, 0.414
232, 0.4930, 0.418
233, 0.4871, 0.429
234, 0.4782, 0.457
235, 0.4825, 0.439
236, 0.5007, 0.438
237, 0.4676, 0.442
238, 0.4642, 0.414
239, 0.4806, 0.416
240, 0.4896, 0.424
241, 0.4832, 0.428
242, 0.4914, 0.607
243, 0.4848, 0.427
244, 0.4809, 0.424
245, 0.4864, 0.433
246, 0.5025, 0.425
247, 0.4951, 0.434
248, 0.4749, 0.474
249, 0.4851, 0.422
250, 0.4910, 0.429
251, 0.4873, 0.447
252, 0.4785, 0.423
253, 0.4933, 0.426
254, 0.4943, 0.428
255, 0.4976, 0.435
256, 0.5154, 0.436
257, 0.4820, 0.432
258, 0.4786, 0.423
259, 0.5006, 0.434
260, 0.4918, 0.424
261, 0.4868, 0.427
262, 0.5081, 0.430
263, 0.4921, 0.427
264, 0.5025, 0.444
265, 0.4868, 0.424
266, 0.4722, 0.443
267, 0.5013, 0.429
268, 0.4930, 0.431
269, 0.4762, 0.433
270, 0.4956, 0.429
271, 0.4877, 0.432
272, 0.4811, 0.428
273, 0.4821, 0.420
274, 0.4874, 0.437
275, 0.4966, 0.423
276, 0.4858, 0.431
277, 0.4977, 0.429
278, 0.5035, 0.431
279, 0.5057, 0.420
280, 0.4736, 0.421
281, 0.4974, 0.416
282, 0.4896, 0.423
283, 0.5006, 0.423
284, 0.4929, 0.418
