0, 0.5084, 2.235
1, 0.4998, 0.417
2, 0.4999, 0.415
3, 0.5039, 0.430
4, 0.4942, 0.419
5, 0.5045, 0.417
6, 0.4993, 0.423
7, 0.5074, 0.413
8, 0.5008, 0.416
9, 0.4991, 0.423
10, 0.5001, 0.454
11, 0.5000, 0.436
12, 0.5000, 0.430
13, 0.5000, 0.434
14, 0.5000, 0.441
15, 0.5000, 0.434
16, 0.5000, 0.428
17, 0.5000, 0.427
18, 0.5000, 0.430
19, 0.5000, 0.468
20, 0.5000, 0.430
21, 0.5000, 0.430
22, 0.5000, 0.439
23, 0.5000, 0.439
24, 0.5000, 0.448
25, 0.5000, 0.442
26, 0.5000, 0.431
27, 0.5000, 0.431
28, 0.5000, 0.435
29, 0.5000, 0.434
30, 0.5000, 0.446
31, 0.5000, 0.439
32, 0.5000, 0.431
33, 0.5000, 0.439
34, 0.5000, 0.433
35, 0.5000, 0.432
36, 0.5000, 0.443
37, 0.5000, 0.445
38, 0.5000, 0.504
39, 0.5000, 0.430
40, 0.5000, 0.429
41, 0.5000, 0.423
42, 0.5000, 0.433
43, 0.5000, 0.427
44, 0.5000, 0.439
45, 0.5000, 0.437
46, 0.5000, 0.440
47, 0.5000, 0.423
48, 0.5000, 0.422
49, 0.5000, 0.434
50, 0.5000, 0.422
51, 0.5000, 0.426
52, 0.5000, 0.426
53, 0.5000, 0.437
54, 0.5000, 0.427
55, 0.5000, 0.440
56, 0.5000, 0.431
57, 0.5000, 0.424
58, 0.5000, 0.421
59, 0.5000, 0.462
60, 0.5000, 0.459
61, 0.5000, 0.458
62, 0.5000, 0.432
63, 0.5000, 0.429
64, 0.5000, 0.423
65, 0.5000, 0.421
66, 0.5000, 0.422
67, 0.5000, 0.426
68, 0.5000, 0.422
69, 0.5000, 0.428
70, 0.5000, 0.425
71, 0.5000, 0.430
72, 0.5000, 0.425
73, 0.5000, 0.421
74, 0.5000, 0.430
75, 0.5000, 0.441
76, 0.5000, 0.458
77, 0.5000, 0.426
78, 0.5000, 0.421
79, 0.5000, 0.427
80, 0.5000, 0.426
81, 0.5000, 0.425
82, 0.5000, 0.427
83, 0.5000, 0.425
84, 0.5000, 0.424
85, 0.5000, 0.426
