Iter: 0, Loss: 0.5025, GradNorm: 2.23, IterationTime: 2.250
Iter: 1, Loss: 0.4977, GradNorm: 0.10, IterationTime: 0.425
Iter: 2, Loss: 0.4922, GradNorm: 0.17, IterationTime: 0.430
Iter: 3, Loss: 0.5049, GradNorm: 0.21, IterationTime: 0.452
Iter: 4, Loss: 0.5032, GradNorm: 0.09, IterationTime: 0.427
Iter: 5, Loss: 0.5019, GradNorm: 0.06, IterationTime: 0.429
Iter: 6, Loss: 0.5039, GradNorm: 0.06, IterationTime: 0.427
Iter: 7, Loss: 0.5028, GradNorm: 0.05, IterationTime: 0.418
Iter: 8, Loss: 0.5005, GradNorm: 0.04, IterationTime: 0.432
Iter: 9, Loss: 0.4975, GradNorm: 0.04, IterationTime: 0.442
Iter: 10, Loss: 0.5010, GradNorm: 0.04, IterationTime: 0.445
Iter: 11, Loss: 0.5086, GradNorm: 0.05, IterationTime: 0.433
Iter: 12, Loss: 0.4996, GradNorm: 0.04, IterationTime: 0.454
Iter: 13, Loss: 0.5029, GradNorm: 0.04, IterationTime: 0.443
Iter: 14, Loss: 0.5111, GradNorm: 0.05, IterationTime: 0.431
Iter: 15, Loss: 0.5074, GradNorm: 0.03, IterationTime: 0.437
Iter: 16, Loss: 0.4996, GradNorm: 0.03, IterationTime: 0.444
Iter: 17, Loss: 0.5011, GradNorm: 0.03, IterationTime: 0.443
Iter: 18, Loss: 0.5036, GradNorm: 0.03, IterationTime: 0.432
Iter: 19, Loss: 0.4993, GradNorm: 0.03, IterationTime: 0.432
Iter: 20, Loss: 0.4940, GradNorm: 0.03, IterationTime: 0.430
Iter: 21, Loss: 0.4915, GradNorm: 0.04, IterationTime: 0.444
Iter: 22, Loss: 0.5040, GradNorm: 0.04, IterationTime: 0.444
Iter: 23, Loss: 0.5048, GradNorm: 0.04, IterationTime: 0.573
Iter: 24, Loss: 0.4941, GradNorm: 0.04, IterationTime: 0.432
Iter: 25, Loss: 0.4956, GradNorm: 0.05, IterationTime: 0.447
Iter: 26, Loss: 0.4881, GradNorm: 0.06, IterationTime: 0.447
Iter: 27, Loss: 0.4829, GradNorm: 0.08, IterationTime: 0.441
Iter: 28, Loss: 0.5113, GradNorm: 0.12, IterationTime: 0.446
Iter: 29, Loss: 0.4874, GradNorm: 0.10, IterationTime: 0.438
Iter: 30, Loss: 0.4146, GradNorm: 0.13, IterationTime: 0.450
Iter: 31, Loss: 0.4846, GradNorm: 0.48, IterationTime: 0.448
Iter: 32, Loss: 0.4699, GradNorm: 0.13, IterationTime: 0.437
Iter: 33, Loss: 0.5466, GradNorm: 0.13, IterationTime: 0.450
Iter: 34, Loss: 0.4577, GradNorm: 0.08, IterationTime: 0.448
Iter: 35, Loss: 0.4556, GradNorm: 0.17, IterationTime: 0.449
Iter: 36, Loss: 0.4784, GradNorm: 0.51, IterationTime: 0.451
Iter: 37, Loss: 0.4021, GradNorm: 0.13, IterationTime: 0.455
Iter: 38, Loss: 0.4688, GradNorm: 0.19, IterationTime: 0.444
Iter: 39, Loss: 0.3807, GradNorm: 0.15, IterationTime: 0.443
Iter: 40, Loss: 0.3611, GradNorm: 0.25, IterationTime: 0.469
Iter: 41, Loss: 0.4478, GradNorm: 0.08, IterationTime: 0.430
Iter: 42, Loss: 0.4274, GradNorm: 0.08, IterationTime: 0.447
Iter: 43, Loss: 0.4120, GradNorm: 0.18, IterationTime: 0.451
Iter: 44, Loss: 0.4608, GradNorm: 0.17, IterationTime: 0.460
Iter: 45, Loss: 0.4072, GradNorm: 0.11, IterationTime: 0.472
Iter: 46, Loss: 0.3457, GradNorm: 0.15, IterationTime: 0.461
Iter: 47, Loss: 0.4024, GradNorm: 0.13, IterationTime: 0.453
Iter: 48, Loss: 0.5071, GradNorm: 0.12, IterationTime: 0.455
Iter: 49, Loss: 0.3405, GradNorm: 0.11, IterationTime: 0.474
Iter: 50, Loss: 0.3554, GradNorm: 0.12, IterationTime: 0.451
Iter: 51, Loss: 0.3088, GradNorm: 0.24, IterationTime: 0.456
Iter: 52, Loss: 0.3655, GradNorm: 0.12, IterationTime: 0.454
Iter: 53, Loss: 0.3539, GradNorm: 0.12, IterationTime: 0.482
Iter: 54, Loss: 0.3063, GradNorm: 0.14, IterationTime: 0.462
Iter: 55, Loss: 0.4508, GradNorm: 0.25, IterationTime: 0.449
Iter: 56, Loss: 0.3927, GradNorm: 0.20, IterationTime: 0.453
Iter: 57, Loss: 0.3589, GradNorm: 0.09, IterationTime: 0.466
Iter: 58, Loss: 0.3655, GradNorm: 0.11, IterationTime: 0.445
Iter: 59, Loss: 0.3145, GradNorm: 0.11, IterationTime: 0.454
Iter: 60, Loss: 0.3540, GradNorm: 0.14, IterationTime: 0.448
Iter: 61, Loss: 0.3040, GradNorm: 0.11, IterationTime: 0.468
Iter: 62, Loss: 0.3862, GradNorm: 0.19, IterationTime: 0.451
Iter: 63, Loss: 0.3221, GradNorm: 0.14, IterationTime: 0.449
Iter: 64, Loss: 0.4414, GradNorm: 0.12, IterationTime: 0.451
Iter: 65, Loss: 0.3221, GradNorm: 0.12, IterationTime: 0.464
Iter: 66, Loss: 0.3844, GradNorm: 0.13, IterationTime: 0.442
Iter: 67, Loss: 0.2650, GradNorm: 0.16, IterationTime: 0.432
Iter: 68, Loss: 0.3288, GradNorm: 0.12, IterationTime: 0.427
Iter: 69, Loss: 0.3550, GradNorm: 0.16, IterationTime: 0.436
Iter: 70, Loss: 0.2788, GradNorm: 0.13, IterationTime: 0.431
Iter: 71, Loss: 0.3704, GradNorm: 0.13, IterationTime: 0.442
Iter: 72, Loss: 0.3249, GradNorm: 0.11, IterationTime: 0.434
Iter: 73, Loss: 0.3816, GradNorm: 0.14, IterationTime: 0.432
Iter: 74, Loss: 0.3173, GradNorm: 0.10, IterationTime: 0.421
Iter: 75, Loss: 0.3740, GradNorm: 0.22, IterationTime: 0.422
Iter: 76, Loss: 0.4274, GradNorm: 0.91, IterationTime: 0.424
Iter: 77, Loss: 0.2955, GradNorm: 0.11, IterationTime: 0.462
Iter: 78, Loss: 0.3270, GradNorm: 0.11, IterationTime: 0.436
Iter: 79, Loss: 0.2791, GradNorm: 0.11, IterationTime: 0.433
Iter: 80, Loss: 0.2961, GradNorm: 0.12, IterationTime: 0.431
Iter: 81, Loss: 0.3375, GradNorm: 0.13, IterationTime: 0.433
Iter: 82, Loss: 0.2834, GradNorm: 0.08, IterationTime: 0.432
Iter: 83, Loss: 0.2346, GradNorm: 0.10, IterationTime: 0.450
Iter: 84, Loss: 0.3314, GradNorm: 0.14, IterationTime: 0.433
Iter: 85, Loss: 0.2939, GradNorm: 0.10, IterationTime: 0.432
Iter: 86, Loss: 0.2841, GradNorm: 0.14, IterationTime: 0.428
Iter: 87, Loss: 0.3641, GradNorm: 0.15, IterationTime: 0.444
Iter: 88, Loss: 0.4991, GradNorm: 0.16, IterationTime: 0.442
Iter: 89, Loss: 0.3747, GradNorm: 0.12, IterationTime: 0.428
Iter: 90, Loss: 0.4229, GradNorm: 0.09, IterationTime: 0.441
Iter: 91, Loss: 0.2775, GradNorm: 0.10, IterationTime: 0.443
Iter: 92, Loss: 0.2924, GradNorm: 0.09, IterationTime: 0.431
Iter: 93, Loss: 0.2360, GradNorm: 0.10, IterationTime: 0.432
Iter: 94, Loss: 0.3297, GradNorm: 0.11, IterationTime: 0.427
Iter: 95, Loss: 0.2638, GradNorm: 0.07, IterationTime: 0.424
Iter: 96, Loss: 0.2532, GradNorm: 0.11, IterationTime: 0.425
Iter: 97, Loss: 0.3283, GradNorm: 0.08, IterationTime: 0.434
Iter: 98, Loss: 0.3060, GradNorm: 0.12, IterationTime: 0.435
Iter: 99, Loss: 0.2856, GradNorm: 0.20, IterationTime: 0.435
Iter: 100, Loss: 0.3043, GradNorm: 0.16, IterationTime: 0.429
Iter: 101, Loss: 0.3294, GradNorm: 0.10, IterationTime: 0.429
Iter: 102, Loss: 0.3073, GradNorm: 0.15, IterationTime: 0.432
Iter: 103, Loss: 0.3475, GradNorm: 0.19, IterationTime: 0.431
Iter: 104, Loss: 0.3435, GradNorm: 0.15, IterationTime: 0.429
Iter: 105, Loss: 0.2338, GradNorm: 0.10, IterationTime: 0.437
Iter: 106, Loss: 0.3223, GradNorm: 0.10, IterationTime: 0.440
Iter: 107, Loss: 0.4139, GradNorm: 0.11, IterationTime: 0.440
Iter: 108, Loss: 0.3617, GradNorm: 0.25, IterationTime: 0.435
Iter: 109, Loss: 0.6261, GradNorm: 0.42, IterationTime: 0.451
Iter: 110, Loss: 0.3455, GradNorm: 0.07, IterationTime: 0.437
Iter: 111, Loss: 0.2564, GradNorm: 0.12, IterationTime: 0.438
Iter: 112, Loss: 0.2873, GradNorm: 0.11, IterationTime: 0.430
Iter: 113, Loss: 0.3195, GradNorm: 0.10, IterationTime: 0.445
Iter: 114, Loss: 0.3649, GradNorm: 0.17, IterationTime: 0.448
Iter: 115, Loss: 0.2983, GradNorm: 0.10, IterationTime: 0.432
Iter: 116, Loss: 0.2835, GradNorm: 0.14, IterationTime: 0.431
Iter: 117, Loss: 0.2300, GradNorm: 0.14, IterationTime: 0.430
Iter: 118, Loss: 0.2679, GradNorm: 0.09, IterationTime: 0.454
Iter: 119, Loss: 0.3292, GradNorm: 0.23, IterationTime: 0.450
Iter: 120, Loss: 0.3380, GradNorm: 0.19, IterationTime: 0.433
Iter: 121, Loss: 0.2126, GradNorm: 0.15, IterationTime: 0.426
Iter: 122, Loss: 0.2072, GradNorm: 0.17, IterationTime: 0.426
Iter: 123, Loss: 0.3542, GradNorm: 0.37, IterationTime: 0.430
Iter: 124, Loss: 0.2737, GradNorm: 0.22, IterationTime: 0.432
Iter: 125, Loss: 0.2073, GradNorm: 0.14, IterationTime: 0.467
Iter: 126, Loss: 0.3064, GradNorm: 0.35, IterationTime: 0.452
Iter: 127, Loss: 0.3778, GradNorm: 0.14, IterationTime: 0.442
Iter: 128, Loss: 0.3457, GradNorm: 0.11, IterationTime: 0.456
Iter: 129, Loss: 0.2587, GradNorm: 0.09, IterationTime: 0.458
Iter: 130, Loss: 0.4396, GradNorm: 0.18, IterationTime: 0.455
Iter: 131, Loss: 0.3186, GradNorm: 0.23, IterationTime: 0.449
Iter: 132, Loss: 0.3235, GradNorm: 0.08, IterationTime: 0.433
Iter: 133, Loss: 0.2536, GradNorm: 0.11, IterationTime: 0.432
Iter: 134, Loss: 0.2768, GradNorm: 0.10, IterationTime: 0.455
Iter: 135, Loss: 0.2907, GradNorm: 0.11, IterationTime: 0.453
Iter: 136, Loss: 0.3050, GradNorm: 0.10, IterationTime: 0.458
Iter: 137, Loss: 0.3438, GradNorm: 0.20, IterationTime: 0.466
Iter: 138, Loss: 0.2552, GradNorm: 0.15, IterationTime: 0.450
Iter: 139, Loss: 0.2964, GradNorm: 0.17, IterationTime: 0.445
Iter: 140, Loss: 0.2606, GradNorm: 0.21, IterationTime: 0.445
Iter: 141, Loss: 0.1295, GradNorm: 0.09, IterationTime: 0.458
Iter: 142, Loss: 0.2591, GradNorm: 0.12, IterationTime: 0.447
Iter: 143, Loss: 0.2545, GradNorm: 0.13, IterationTime: 0.443
Iter: 144, Loss: 0.3074, GradNorm: 0.16, IterationTime: 0.443
Iter: 145, Loss: 0.3524, GradNorm: 0.19, IterationTime: 0.447
Iter: 146, Loss: 0.2218, GradNorm: 0.11, IterationTime: 0.469
Iter: 147, Loss: 0.3040, GradNorm: 0.15, IterationTime: 0.475
Iter: 148, Loss: 0.2881, GradNorm: 0.34, IterationTime: 0.450
Iter: 149, Loss: 0.2992, GradNorm: 0.15, IterationTime: 0.468
Iter: 150, Loss: 0.2738, GradNorm: 0.13, IterationTime: 0.470
Iter: 151, Loss: 0.2057, GradNorm: 0.11, IterationTime: 0.467
Iter: 152, Loss: 0.3174, GradNorm: 0.20, IterationTime: 0.466
Iter: 153, Loss: 0.3030, GradNorm: 0.13, IterationTime: 0.446
Iter: 154, Loss: 0.3076, GradNorm: 0.13, IterationTime: 0.454
Iter: 155, Loss: 0.3951, GradNorm: 0.24, IterationTime: 0.465
Iter: 156, Loss: 0.2858, GradNorm: 0.16, IterationTime: 0.459
Iter: 157, Loss: 0.3143, GradNorm: 0.11, IterationTime: 0.457
Iter: 158, Loss: 0.1935, GradNorm: 0.16, IterationTime: 0.459
Iter: 159, Loss: 0.3324, GradNorm: 0.72, IterationTime: 0.455
Iter: 160, Loss: 0.3386, GradNorm: 0.14, IterationTime: 0.457
Iter: 161, Loss: 0.3279, GradNorm: 0.09, IterationTime: 0.461
Iter: 162, Loss: 0.3751, GradNorm: 0.16, IterationTime: 0.457
Iter: 163, Loss: 0.3072, GradNorm: 0.21, IterationTime: 0.457
Iter: 164, Loss: 0.3640, GradNorm: 0.19, IterationTime: 0.454
Iter: 165, Loss: 0.2678, GradNorm: 0.07, IterationTime: 0.455
