0, 0.5024, 5.689
1, 0.4793, 0.382
2, 0.4831, 0.383
3, 0.4880, 0.386
4, 0.5010, 0.389
5, 0.4852, 0.382
6, 0.4921, 0.386
7, 0.5022, 0.381
8, 0.4970, 0.580
9, 0.5094, 0.396
10, 0.4912, 0.399
11, 0.4997, 0.393
12, 0.4850, 0.417
13, 0.4891, 0.424
14, 0.5003, 0.458
15, 0.4980, 0.398
16, 0.4854, 0.420
17, 0.4679, 0.420
18, 0.4497, 0.455
19, 0.4690, 0.507
20, 0.5147, 0.400
21, 0.5067, 0.406
22, 0.4861, 0.405
23, 0.4180, 0.395
24, 0.4779, 0.401
25, 0.4382, 0.430
26, 0.4519, 0.398
27, 0.4964, 0.397
28, 0.4847, 0.400
29, 0.4814, 0.407
30, 0.3937, 0.550
31, 0.4128, 0.394
32, 0.4618, 0.767
33, 0.4658, 0.410
34, 0.5014, 0.411
35, 0.4941, 0.404
36, 0.4813, 0.408
37, 0.4097, 0.601
38, 0.4513, 0.401
39, 0.4713, 0.395
40, 0.4099, 0.395
41, 0.3879, 0.414
42, 0.3617, 0.400
43, 0.4737, 0.394
44, 0.4045, 0.388
45, 0.5185, 0.393
46, 0.4985, 0.403
47, 0.5041, 0.391
48, 0.4908, 0.387
49, 0.4912, 0.373
50, 0.5013, 1.108
51, 0.4633, 0.377
52, 0.4548, 0.375
53, 0.4252, 0.376
54, 0.4601, 0.372
55, 0.3953, 0.372
56, 0.4555, 0.371
57, 0.3803, 0.935
58, 0.4238, 0.379
59, 0.4292, 4.056
60, 0.3931, 0.405
61, 0.4039, 0.401
62, 0.3831, 0.386
63, 0.4125, 0.400
64, 0.4440, 0.399
65, 0.3830, 0.399
66, 0.4568, 0.403
67, 0.4505, 0.414
68, 0.4114, 0.494
69, 0.4314, 0.415
70, 0.3086, 0.376
71, 0.3455, 0.394
72, 0.3917, 0.392
73, 0.4223, 0.390
74, 0.4272, 0.398
75, 0.4237, 0.702
76, 0.3391, 0.399
77, 0.3186, 0.410
78, 0.3942, 0.394
79, 0.3657, 0.404
80, 0.2883, 0.406
81, 0.3593, 0.391
82, 0.3817, 0.402
83, 0.2816, 0.389
84, 0.4158, 0.392
85, 0.3788, 0.392
86, 0.3339, 0.392
87, 0.3634, 0.388
88, 0.2554, 0.394
89, 0.3252, 0.397
90, 0.3795, 0.391
91, 0.2551, 0.399
92, 0.3216, 0.398
93, 0.4416, 0.395
94, 0.3967, 0.394
95, 0.3756, 0.395
96, 0.2516, 0.398
97, 0.3832, 0.402
98, 0.3333, 0.400
99, 0.2252, 0.566
100, 0.3309, 0.395
101, 0.3921, 0.394
102, 0.2712, 0.398
103, 0.3349, 0.631
104, 0.3725, 0.400
105, 0.2889, 0.424
106, 0.3017, 0.403
107, 0.3617, 0.400
108, 0.4435, 0.421
109, 0.3349, 0.398
110, 0.2952, 0.401
111, 0.2425, 0.397
112, 0.2611, 0.447
113, 0.3660, 0.391
114, 0.3037, 0.393
115, 0.2796, 0.396
116, 0.2830, 0.395
117, 0.2980, 0.403
118, 0.3246, 0.401
119, 0.3268, 0.401
120, 0.2344, 0.399
121, 0.2413, 0.397
122, 0.2278, 0.389
123, 0.3147, 0.538
124, 0.2669, 0.393
125, 0.2121, 0.404
126, 0.2520, 0.397
127, 0.4788, 0.398
128, 0.3537, 0.394
129, 0.2985, 0.391
130, 0.2831, 0.393
131, 0.2302, 0.393
132, 0.2910, 0.398
133, 0.3056, 0.399
134, 0.2864, 0.401
135, 0.2464, 0.492
136, 0.2480, 1.493
137, 0.3116, 0.399
138, 0.2775, 0.394
139, 0.3220, 0.397
140, 0.1735, 0.393
141, 0.0638, 0.390
142, 0.1936, 0.394
143, 0.2981, 0.399
144, 0.2724, 0.393
145, 0.3418, 0.395
146, 0.1936, 0.395
147, 0.2901, 1.060
148, 0.3539, 0.399
149, 0.2801, 0.414
150, 0.3149, 0.398
151, 0.2072, 0.391
152, 0.3205, 1.005
153, 0.2665, 0.394
154, 0.3320, 0.402
155, 0.3486, 0.391
156, 0.2854, 0.397
157, 0.3085, 0.391
158, 0.2141, 1.305
159, 0.2617, 0.398
160, 0.2576, 0.392
161, 0.2580, 0.392
162, 0.2955, 0.395
163, 0.3552, 0.445
164, 0.3502, 0.394
165, 0.3393, 0.395
166, 0.3410, 0.385
167, 0.2699, 0.389
168, 0.2565, 0.388
169, 0.2936, 0.388
170, 0.2698, 0.387
171, 0.2503, 0.384
172, 0.3651, 0.386
173, 0.3000, 0.393
174, 0.2885, 0.389
175, 0.2554, 0.395
176, 0.2776, 0.390
177, 0.2418, 0.390
178, 0.2726, 0.392
179, 0.2913, 0.391
180, 0.2635, 0.398
181, 0.2658, 0.395
182, 0.2767, 0.395
183, 0.2426, 0.391
184, 0.3695, 0.395
185, 0.2930, 0.398
186, 0.2342, 0.393
187, 0.2196, 1.115
188, 0.2720, 0.391
189, 0.2309, 0.390
190, 0.3535, 0.389
191, 0.2377, 0.375
192, 0.3229, 1.002
193, 0.2931, 0.374
194, 0.2712, 0.370
195, 0.2223, 0.368
196, 0.2470, 0.366
197, 0.2696, 0.367
198, 0.3557, 2.681
199, 0.2376, 1.158
200, 0.2173, 0.540
201, 0.2714, 0.383
202, 0.0969, 0.381
203, 0.1477, 1.078
204, 0.1649, 0.403
205, 0.1860, 0.400
206, 0.1237, 0.399
207, 0.2271, 0.400
208, 0.2406, 0.408
209, 0.1830, 0.375
210, 0.1513, 0.393
211, 0.2410, 3.797
212, 0.1580, 0.396
213, 0.2364, 0.589
214, 0.2656, 0.396
215, 0.2755, 0.436
216, 0.2425, 0.400
217, 0.2428, 0.407
218, 0.3170, 1.430
219, 0.2557, 0.395
220, 0.2592, 0.396
221, 0.2696, 0.393
222, 0.2976, 0.391
223, 0.2424, 0.396
224, 0.3026, 0.392
225, 0.2386, 0.389
226, 0.2150, 0.395
227, 0.2399, 0.396
228, 0.2431, 0.401
229, 0.2497, 0.396
230, 0.1886, 0.395
231, 0.1832, 0.397
232, 0.2481, 0.392
233, 0.1265, 0.393
234, 0.2345, 0.394
235, 0.2134, 0.746
236, 0.1578, 0.399
237, 0.1760, 0.398
238, 0.1883, 0.393
239, 0.1693, 0.606
240, 0.1644, 0.399
241, 0.3201, 0.398
242, 0.2258, 0.395
243, 0.2105, 0.388
244, 0.1921, 0.390
245, 0.2883, 0.592
246, 0.2625, 0.397
247, 0.3284, 0.402
248, 0.3026, 0.398
249, 0.1938, 0.393
250, 0.2265, 0.393
251, 0.3547, 0.573
252, 0.2293, 0.392
253, 0.2892, 0.392
254, 0.2883, 0.395
255, 0.2750, 0.389
256, 0.2545, 0.386
257, 0.2232, 0.386
258, 0.1967, 0.388
259, 0.2127, 0.388
260, 0.2522, 0.393
261, 0.1613, 0.388
262, 0.3448, 0.389
263, 0.1455, 0.392
264, 0.3201, 0.389
265, 0.2723, 0.391
266, 0.2474, 0.392
267, 0.2614, 0.394
268, 0.2041, 0.397
269, 0.2690, 0.389
270, 0.2404, 0.396
271, 0.2024, 0.389
272, 0.2119, 0.389
273, 0.2076, 0.391
274, 0.1968, 0.385
275, 0.2853, 0.391
276, 0.1867, 0.399
277, 0.3517, 0.400
278, 0.3457, 0.389
279, 0.2601, 0.396
280, 0.2154, 0.392
281, 0.2697, 0.390
282, 0.2090, 0.396
283, 0.2084, 0.400
284, 0.2242, 0.390
285, 0.2293, 0.390
286, 0.2667, 0.400
287, 0.2938, 0.393
288, 0.3426, 0.391
289, 0.2216, 0.396
290, 0.2940, 0.410
291, 0.2334, 0.402
292, 0.1838, 0.394
293, 0.2080, 0.391
294, 0.2153, 0.405
295, 0.1630, 0.406
296, 0.2337, 0.395
297, 0.2638, 0.396
298, 0.2302, 0.393
299, 0.2534, 0.389
300, 0.2097, 0.388
301, 0.2272, 0.389
302, 0.2365, 0.595
303, 0.2069, 0.398
304, 0.2086, 0.390
305, 0.2074, 0.395
306, 0.1567, 0.630
307, 0.1375, 0.392
308, 0.1769, 0.392
309, 0.1835, 0.398
