0, 0.4943, 2.816
1, 0.4972, 0.393
2, 0.5102, 0.395
3, 0.4877, 0.396
4, 0.4937, 0.407
5, 0.4937, 0.409
6, 0.4947, 0.409
7, 0.4865, 0.410
8, 0.4912, 0.417
9, 0.5019, 0.450
10, 0.5141, 0.415
11, 0.4883, 0.420
12, 0.4927, 0.482
13, 0.5005, 0.419
14, 0.4729, 0.417
15, 0.5095, 0.403
16, 0.4808, 0.412
17, 0.4693, 0.419
18, 0.4764, 0.427
19, 0.4771, 0.422
20, 0.5041, 0.421
21, 0.5191, 0.414
22, 0.5083, 0.413
23, 0.4662, 0.532
24, 0.4805, 0.415
25, 0.4912, 0.421
26, 0.5056, 0.425
27, 0.5001, 0.413
28, 0.4921, 0.411
29, 0.5107, 0.863
30, 0.4892, 0.408
31, 0.4809, 0.416
32, 0.4951, 0.434
33, 0.4944, 0.416
34, 0.4902, 0.413
35, 0.4811, 0.424
36, 0.4975, 0.492
37, 0.4892, 0.676
38, 0.4863, 0.414
39, 0.4923, 0.415
40, 0.4839, 0.587
41, 0.4887, 0.413
42, 0.4782, 0.734
43, 0.4977, 0.420
44, 0.4774, 0.422
45, 0.4822, 0.419
46, 0.5041, 0.505
47, 0.4874, 0.409
48, 0.4929, 0.417
49, 0.5007, 0.419
50, 0.4911, 0.422
51, 0.4459, 0.420
52, 0.4777, 0.410
53, 0.4793, 0.410
54, 0.4918, 0.409
55, 0.4806, 0.402
56, 0.4662, 0.693
57, 0.4542, 0.422
58, 0.4755, 0.413
59, 0.4790, 0.428
60, 0.4950, 0.419
61, 0.4519, 0.407
62, 0.4711, 0.411
63, 0.4758, 0.408
64, 0.4577, 0.404
65, 0.4658, 0.408
66, 0.4880, 0.406
67, 0.4506, 0.412
68, 0.4352, 0.405
69, 0.4847, 0.405
70, 0.4405, 0.420
71, 0.4906, 0.409
72, 0.4865, 0.419
73, 0.4834, 0.427
74, 0.4714, 0.414
75, 0.4717, 0.408
76, 0.4230, 0.415
77, 0.4207, 0.408
78, 0.4743, 0.408
79, 0.4916, 0.411
80, 0.4611, 0.417
81, 0.4442, 0.405
82, 0.4657, 0.401
83, 0.4490, 0.412
84, 0.4694, 0.412
85, 0.4213, 0.405
86, 0.4743, 0.405
87, 0.4276, 0.405
88, 0.5096, 0.404
89, 0.4606, 0.403
90, 0.4774, 0.401
91, 0.5001, 0.408
92, 0.4807, 0.405
93, 0.4500, 0.407
94, 0.4279, 0.421
95, 0.3956, 0.410
96, 0.4486, 0.405
97, 0.4280, 0.404
98, 0.4748, 0.403
99, 0.4582, 0.405
100, 0.4702, 0.410
101, 0.4252, 0.405
102, 0.3983, 0.413
103, 0.4716, 0.408
104, 0.4133, 0.401
105, 0.4130, 0.401
106, 0.4204, 0.399
107, 0.4095, 0.404
108, 0.4255, 0.410
109, 0.4155, 0.385
110, 0.4067, 0.385
111, 0.3176, 0.386
112, 0.4151, 0.386
113, 0.4903, 0.384
114, 0.3689, 0.382
115, 0.3818, 0.383
116, 0.3838, 3.265
117, 0.4021, 0.391
118, 0.4531, 0.395
119, 0.4178, 0.390
120, 0.3763, 0.398
121, 0.2512, 0.397
122, 0.3771, 0.407
123, 0.4285, 0.395
124, 0.4631, 0.391
125, 0.3769, 0.390
126, 0.4853, 0.396
127, 0.5007, 0.404
128, 0.4423, 0.389
129, 0.3626, 0.394
130, 0.3690, 0.408
131, 0.3227, 0.408
132, 0.2806, 0.422
133, 0.3561, 1.041
134, 0.3770, 0.412
135, 0.3794, 0.397
136, 0.3392, 0.416
137, 0.3543, 0.405
138, 0.4200, 0.881
139, 0.3654, 0.390
140, 0.2567, 0.403
141, 0.1906, 0.408
142, 0.3381, 0.406
143, 0.3364, 0.424
144, 0.4470, 0.424
145, 0.4438, 0.416
146, 0.4600, 0.408
147, 0.3531, 0.403
148, 0.3884, 0.513
149, 0.4126, 0.418
150, 0.4771, 0.417
151, 0.3289, 0.414
152, 0.3834, 0.404
153, 0.3598, 0.401
154, 0.3836, 0.415
155, 0.4530, 0.408
156, 0.3869, 0.411
157, 0.3418, 0.403
158, 0.3778, 0.405
159, 0.4164, 0.413
