0, 0.4982, 2.333
1, 0.4997, 0.424
2, 0.5005, 0.432
3, 0.4987, 0.443
4, 0.4934, 0.432
5, 0.4967, 0.457
6, 0.5153, 0.447
7, 0.5069, 0.478
8, 0.4999, 0.416
9, 0.4918, 0.441
10, 0.4794, 0.429
11, 0.4864, 0.438
12, 0.5088, 0.449
13, 0.5032, 0.445
14, 0.4795, 0.444
15, 0.4709, 0.434
16, 0.5150, 0.441
17, 0.5250, 0.426
18, 0.4924, 0.427
19, 0.4785, 0.429
20, 0.4785, 0.430
21, 0.4847, 0.433
22, 0.5380, 0.460
23, 0.5055, 0.474
24, 0.4881, 0.456
25, 0.4806, 0.425
26, 0.5242, 0.433
27, 0.5012, 0.432
28, 0.4638, 0.428
29, 0.4747, 0.430
30, 0.4722, 0.426
31, 0.5192, 0.433
32, 0.4057, 0.445
33, 0.4983, 0.430
34, 0.4225, 0.436
35, 0.4794, 0.439
36, 0.4320, 0.442
37, 0.4338, 0.466
38, 0.4424, 0.452
39, 0.3962, 0.437
40, 0.4061, 0.432
41, 0.3248, 0.428
42, 0.3327, 0.429
43, 0.2777, 0.491
44, 0.5362, 0.436
45, 0.4144, 0.439
46, 0.4277, 0.442
47, 0.3525, 0.432
48, 0.4578, 0.433
49, 0.3921, 0.427
50, 0.3952, 0.425
51, 0.3256, 0.427
52, 0.4243, 0.425
53, 0.4128, 0.428
54, 0.3756, 0.423
55, 0.4130, 0.424
56, 0.3371, 0.427
57, 0.3402, 0.430
58, 0.3423, 0.430
59, 0.2566, 0.420
60, 0.3173, 0.421
61, 0.2527, 0.430
62, 0.3554, 0.436
63, 0.3495, 0.436
64, 0.5290, 0.443
65, 0.2807, 0.430
66, 0.4032, 0.427
67, 0.3142, 0.444
68, 0.3475, 0.440
69, 0.3445, 0.428
70, 0.3156, 0.426
71, 0.2917, 0.428
72, 0.3265, 0.437
73, 0.3775, 0.432
74, 0.4048, 0.439
75, 0.3220, 0.436
76, 0.4351, 0.434
77, 0.3380, 0.432
78, 0.3427, 0.433
79, 0.3623, 0.431
80, 0.3617, 0.440
81, 0.3648, 0.455
82, 0.3268, 0.449
83, 0.2860, 0.442
84, 0.3637, 0.425
85, 0.2989, 0.429
86, 0.3150, 0.425
87, 0.3733, 0.432
88, 0.4035, 0.432
89, 0.4092, 0.431
90, 0.4521, 0.428
91, 0.2513, 0.428
92, 0.3135, 0.429
93, 0.2902, 0.417
94, 0.3061, 0.422
95, 0.2614, 0.425
96, 0.2991, 0.438
97, 0.3360, 0.427
98, 0.2948, 0.420
99, 0.2857, 0.423
100, 0.3440, 0.418
101, 0.4023, 0.420
102, 0.2838, 0.427
103, 0.3762, 0.425
104, 0.3522, 0.433
105, 0.2616, 0.422
106, 0.3212, 0.417
107, 0.3919, 0.433
108, 0.3699, 0.423
109, 0.2114, 0.418
110, 0.4194, 0.439
111, 0.3319, 0.420
112, 0.3269, 0.428
113, 0.3746, 0.424
114, 0.3695, 0.425
115, 0.3594, 0.424
116, 0.3190, 0.422
117, 0.3220, 0.424
118, 0.3654, 0.425
119, 0.4192, 0.423
120, 0.3256, 0.421
121, 0.3587, 0.420
122, 0.2673, 0.417
123, 0.4130, 0.422
124, 0.2984, 0.424
125, 0.2870, 0.427
126, 0.3238, 0.426
127, 0.3979, 0.441
128, 0.3315, 0.422
129, 0.2874, 0.429
130, 0.4192, 0.429
131, 0.2976, 0.424
132, 0.3523, 0.420
133, 0.3908, 0.418
134, 0.3058, 0.422
135, 0.3022, 0.417
136, 0.3395, 0.432
137, 0.3534, 0.442
138, 0.2787, 0.420
139, 0.3103, 0.422
140, 0.2355, 0.428
141, 0.1520, 0.430
142, 0.2738, 0.423
143, 0.2445, 0.420
144, 0.3519, 0.424
145, 0.3840, 0.424
146, 0.2141, 0.432
147, 0.3487, 0.439
148, 0.3481, 0.424
149, 0.3124, 0.421
150, 0.2664, 0.423
151, 0.2426, 0.421
152, 0.2992, 0.416
153, 0.3107, 0.417
154, 0.3239, 0.414
155, 0.3806, 0.420
156, 0.3102, 0.432
157, 0.2857, 0.419
158, 0.2367, 0.421
159, 0.2580, 0.422
160, 0.2882, 0.425
161, 0.3895, 0.417
162, 0.2816, 0.423
163, 0.3264, 0.419
164, 0.3152, 0.424
165, 0.3261, 0.419
166, 0.3764, 0.419
167, 0.3155, 0.426
168, 0.3419, 0.418
169, 0.3906, 0.417
170, 0.4132, 0.414
171, 0.3470, 0.429
172, 0.5110, 0.423
173, 0.2798, 0.423
174, 0.3781, 0.419
175, 0.3514, 0.428
176, 0.3497, 0.421
177, 0.3484, 0.430
178, 0.2878, 0.426
179, 0.4023, 0.428
180, 0.3213, 0.439
181, 0.3468, 0.439
182, 0.2351, 0.440
183, 0.2613, 0.425
184, 0.3699, 0.442
185, 0.3169, 0.427
186, 0.3189, 0.425
187, 0.2836, 0.436
188, 0.3178, 0.430
189, 0.3573, 0.427
190, 0.4589, 0.425
191, 0.2943, 0.429
192, 0.4054, 0.427
193, 0.2668, 0.445
194, 0.3009, 0.430
195, 0.2559, 0.443
196, 0.3249, 0.423
197, 0.3181, 0.436
198, 0.3563, 0.434
199, 0.3181, 0.426
200, 0.3270, 0.432
201, 0.3342, 0.414
202, 0.1540, 0.430
203, 0.2249, 0.426
204, 0.1742, 0.432
205, 0.3212, 0.483
206, 0.2490, 0.436
207, 0.2300, 0.430
208, 0.2609, 0.430
209, 0.2770, 0.427
210, 0.2575, 0.436
211, 0.3761, 0.435
212, 0.2724, 0.431
213, 0.3070, 0.460
214, 0.3059, 0.460
215, 0.2397, 0.460
216, 0.2634, 0.458
217, 0.2491, 0.464
218, 0.3642, 0.464
219, 0.2709, 0.427
220, 0.2924, 0.432
221, 0.2241, 0.444
222, 0.2941, 0.431
223, 0.3424, 0.427
224, 0.3716, 0.427
225, 0.2469, 0.430
226, 0.3873, 0.449
227, 0.2784, 0.433
228, 0.3065, 0.434
229, 0.3293, 0.434
230, 0.1958, 0.439
231, 0.1892, 0.448
232, 0.3492, 0.459
233, 0.2730, 0.433
234, 0.3352, 0.428
235, 0.2758, 0.430
236, 0.2499, 0.426
