0, 0.4954, 2.228
1, 0.4982, 0.418
2, 0.5032, 0.447
3, 0.4806, 0.562
4, 0.4948, 0.454
5, 0.4953, 0.455
6, 0.4776, 0.464
7, 0.4893, 0.438
8, 0.5001, 0.458
9, 0.4962, 0.422
10, 0.5026, 0.420
11, 0.4997, 0.531
12, 0.4907, 0.438
13, 0.5023, 0.447
14, 0.4841, 0.436
15, 0.4972, 0.431
16, 0.4921, 0.448
17, 0.4830, 0.449
18, 0.4919, 0.448
19, 0.4785, 0.455
20, 0.4990, 0.465
21, 0.5053, 0.450
22, 0.5074, 0.452
23, 0.4799, 0.446
24, 0.4818, 0.455
25, 0.4936, 0.456
26, 0.5081, 0.444
27, 0.4936, 0.445
28, 0.4945, 0.442
29, 0.5075, 0.454
30, 0.4896, 0.426
31, 0.4985, 0.462
32, 0.4874, 0.463
33, 0.4903, 0.467
34, 0.5150, 0.454
35, 0.4794, 0.457
36, 0.4951, 0.443
37, 0.4899, 0.444
38, 0.4915, 0.438
39, 0.5093, 0.426
40, 0.4932, 0.424
41, 0.4936, 0.423
42, 0.4935, 0.444
43, 0.4977, 0.427
44, 0.4882, 0.422
45, 0.4878, 0.437
46, 0.5021, 0.444
47, 0.4931, 0.443
48, 0.5063, 0.449
49, 0.4956, 0.441
50, 0.4997, 0.446
51, 0.4748, 0.447
52, 0.4861, 0.434
53, 0.4860, 0.439
54, 0.4904, 0.442
55, 0.4916, 0.443
56, 0.4832, 0.438
57, 0.4820, 0.443
58, 0.5014, 0.453
59, 0.4890, 0.470
60, 0.4958, 0.451
61, 0.4867, 0.441
62, 0.4960, 0.433
63, 0.4926, 0.437
64, 0.4815, 0.446
65, 0.4927, 0.440
66, 0.4953, 0.432
67, 0.4902, 0.431
68, 0.4774, 0.444
69, 0.4830, 0.446
70, 0.4995, 0.440
71, 0.4881, 0.442
72, 0.4998, 0.453
73, 0.4883, 0.443
74, 0.4986, 0.464
75, 0.4963, 0.444
76, 0.4875, 0.462
77, 0.4915, 0.455
78, 0.4903, 0.443
79, 0.4972, 0.441
80, 0.4888, 0.439
81, 0.4926, 0.458
82, 0.4739, 0.447
83, 0.4899, 0.452
84, 0.4903, 0.449
85, 0.4946, 0.440
86, 0.4848, 0.440
87, 0.4855, 0.439
88, 0.4896, 0.443
89, 0.4876, 0.442
90, 0.5079, 0.449
91, 0.4983, 0.437
92, 0.5019, 0.442
93, 0.4829, 0.441
94, 0.4977, 0.436
95, 0.4957, 0.430
96, 0.5052, 0.450
97, 0.4940, 0.437
98, 0.5006, 0.453
99, 0.4909, 0.436
100, 0.4867, 0.453
101, 0.4915, 0.449
102, 0.4814, 0.442
103, 0.4926, 0.440
104, 0.4933, 0.433
105, 0.4971, 0.437
106, 0.4983, 0.449
107, 0.4761, 0.434
108, 0.4777, 0.440
109, 0.5064, 0.440
110, 0.4931, 0.439
111, 0.5024, 0.437
112, 0.4896, 0.448
113, 0.4981, 0.438
114, 0.4946, 0.440
115, 0.4822, 0.452
116, 0.4867, 0.435
117, 0.4931, 0.447
118, 0.4844, 0.437
119, 0.4927, 0.437
120, 0.4679, 0.439
121, 0.4904, 0.439
122, 0.4975, 0.442
123, 0.4791, 0.436
124, 0.4864, 0.445
125, 0.4867, 0.525
126, 0.4847, 0.436
