0, 0.4905, 2.179
1, 0.5000, 0.419
2, 0.5000, 0.434
3, 0.5000, 0.554
4, 0.5000, 0.458
5, 0.5000, 0.439
6, 0.5000, 0.423
7, 0.5000, 0.420
8, 0.5000, 0.453
9, 0.5000, 0.446
10, 0.5000, 0.440
11, 0.5000, 0.441
12, 0.5000, 0.439
13, 0.5000, 0.444
14, 0.5000, 0.428
15, 0.5000, 0.445
16, 0.5000, 0.436
17, 0.5000, 0.424
18, 0.5000, 0.432
19, 0.5000, 0.436
20, 0.5000, 0.428
21, 0.5000, 0.441
22, 0.5000, 0.427
23, 0.5000, 0.425
24, 0.5000, 0.431
25, 0.5000, 0.425
26, 0.5000, 0.428
27, 0.5000, 0.424
28, 0.5000, 0.433
29, 0.5000, 0.427
30, 0.5000, 0.438
31, 0.5000, 0.462
32, 0.5000, 0.425
33, 0.5000, 0.429
34, 0.5000, 0.465
35, 0.5000, 0.425
36, 0.5000, 0.425
37, 0.5000, 0.421
38, 0.5000, 0.420
39, 0.5000, 0.427
40, 0.5000, 0.425
41, 0.5000, 0.427
42, 0.5000, 0.426
43, 0.5000, 0.426
44, 0.5000, 0.426
45, 0.5000, 0.427
46, 0.5000, 0.425
47, 0.5000, 0.430
48, 0.5000, 0.426
49, 0.5000, 0.427
50, 0.5000, 0.426
51, 0.5000, 0.425
52, 0.5000, 0.423
53, 0.5000, 0.423
54, 0.5000, 0.439
55, 0.5000, 0.420
56, 0.5000, 0.421
57, 0.5000, 0.432
58, 0.5000, 0.425
59, 0.5000, 0.424
60, 0.5000, 0.425
61, 0.5000, 0.425
62, 0.5000, 0.427
63, 0.5000, 0.437
64, 0.5000, 0.427
65, 0.5000, 0.427
66, 0.5000, 0.429
67, 0.5000, 0.424
68, 0.5000, 0.430
69, 0.5000, 0.422
70, 0.5000, 0.430
71, 0.5000, 0.424
72, 0.5000, 0.430
73, 0.5000, 0.426
74, 0.5000, 0.428
75, 0.5000, 0.430
76, 0.5000, 0.423
77, 0.5000, 0.429
78, 0.5000, 0.458
79, 0.5000, 0.464
80, 0.5000, 0.478
81, 0.5000, 0.424
82, 0.5000, 0.422
83, 0.5000, 0.439
84, 0.5000, 0.479
85, 0.5000, 0.433
86, 0.5000, 0.432
87, 0.5000, 0.425
